ScanId,SiteUrl,StartDate,EndDate,ScanDuration,Status
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ClientSidePagesDevCommunicationSite,04/24/2025 14:06:58,04/24/2025 14:07:05,6,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ClientSidePagesDevTeamSite,04/24/2025 14:07:11,04/24/2025 14:07:12,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContentCenter,04/24/2025 14:06:08,04/24/2025 14:06:08,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContractsManagement004,04/24/2025 14:06:04,04/24/2025 14:06:04,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContractsManagement0402,04/24/2025 14:06:02,04/24/2025 14:06:03,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContractsManagement1002,04/24/2025 14:06:02,04/24/2025 14:06:03,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContractsManagement1102,04/24/2025 14:06:02,04/24/2025 14:06:03,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContractsManagement1502,04/24/2025 14:06:02,04/24/2025 14:06:03,1,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ContractsManagement2402,04/24/2025 14:06:02,04/24/2025 14:06:02,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Cortex,04/24/2025 14:06:14,04/24/2025 14:06:15,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Cycling01,04/24/2025 14:07:05,04/24/2025 14:07:06,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DanToft01,04/24/2025 14:05:55,04/24/2025 14:05:56,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DanToft02,04/24/2025 14:05:55,04/24/2025 14:05:56,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Deloitte,04/24/2025 14:07:29,04/24/2025 14:07:30,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DeltaTest2,04/24/2025 14:06:01,04/24/2025 14:06:02,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DemoAon,04/24/2025 14:06:23,04/24/2025 14:06:24,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DemoContentCenter,04/24/2025 14:06:07,04/24/2025 14:06:07,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DemoGroup1,04/24/2025 14:06:19,04/24/2025 14:06:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/DutchModern,04/24/2025 14:06:10,04/24/2025 14:06:11,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ECS2021,04/24/2025 14:06:04,04/24/2025 14:06:05,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ECS2023,04/24/2025 14:05:59,04/24/2025 14:05:59,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ECS2023-Demo2,04/24/2025 14:06:00,04/24/2025 14:06:01,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ECS2024,04/24/2025 14:05:55,04/24/2025 14:05:55,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ECS2024-2,04/24/2025 14:05:55,04/24/2025 14:05:55,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ExtensionsDemo,04/24/2025 14:05:53,04/24/2025 14:05:54,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/FODDemo,04/24/2025 14:06:25,04/24/2025 14:06:25,0,Failed
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/German,04/24/2025 14:06:07,04/24/2025 14:06:08,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Glean1,04/24/2025 14:05:56,04/24/2025 14:05:57,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/GroupTest1,04/24/2025 14:07:25,04/24/2025 14:07:26,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/GroupTest2,04/24/2025 14:07:22,04/24/2025 14:07:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Groupifyme01,04/24/2025 14:05:56,04/24/2025 14:05:56,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Hiro,04/24/2025 14:06:15,04/24/2025 14:06:16,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/HybridWork2,04/24/2025 14:06:09,04/24/2025 14:06:10,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/HybridWork3,04/24/2025 14:06:09,04/24/2025 14:06:10,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Hyland01,04/24/2025 14:06:01,04/24/2025 14:06:02,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/I am a site,04/24/2025 14:07:19,04/24/2025 14:07:20,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/IsolatedWebPartTest,04/24/2025 14:07:20,04/24/2025 14:07:21,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/KnowledgeCenter,04/24/2025 14:06:15,04/24/2025 14:06:15,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Loop1,04/24/2025 14:05:55,04/24/2025 14:05:56,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/M365LP,04/24/2025 14:06:13,04/24/2025 14:06:14,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/MUI1,04/24/2025 14:06:15,04/24/2025 14:06:16,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ModernNavTest,04/24/2025 14:06:22,04/24/2025 14:06:23,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ModernizationCenter,04/24/2025 14:07:07,04/24/2025 14:07:08,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/ModernizationTarget,04/24/2025 14:07:19,04/24/2025 14:07:19,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/MyDay,04/24/2025 14:07:03,04/24/2025 14:07:04,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/NewEmployeeEngineeringOnboarding0809,04/24/2025 14:06:12,04/24/2025 14:06:13,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/NewEmployeeOnboarding0809,04/24/2025 14:06:12,04/24/2025 14:06:13,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/NewEmployeeOnboardingNew45451,04/24/2025 14:06:09,04/24/2025 14:06:09,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/NewEmployeePreOnboarding0809,04/24/2025 14:06:12,04/24/2025 14:06:13,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/NewEmployeeSalesOnboarding0809,04/24/2025 14:06:12,04/24/2025 14:06:13,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5,04/24/2025 14:06:14,04/24/2025 14:06:15,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5-Budget,04/24/2025 14:05:58,04/24/2025 14:05:59,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5-PlanningTeam,04/24/2025 14:05:58,04/24/2025 14:05:58,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5-Registration,04/24/2025 14:05:58,04/24/2025 14:05:58,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5-Social,04/24/2025 14:05:58,04/24/2025 14:05:58,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5-Speakers,04/24/2025 14:05:57,04/24/2025 14:05:58,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/O365Seattle5-Sponsors,04/24/2025 14:05:57,04/24/2025 14:05:58,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/OfficeTrainingServices,04/24/2025 14:07:16,04/24/2025 14:07:16,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/PageLoadTest,04/24/2025 14:07:17,04/24/2025 14:07:17,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/PageLoadTest2,04/24/2025 14:07:24,04/24/2025 14:07:24,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/PageLoadTest3,04/24/2025 14:07:06,04/24/2025 14:07:07,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/PagesAPIDemo,04/24/2025 14:05:55,04/24/2025 14:05:55,0,Finished
bef11eff-71c3-4b05-86e5-b0cea6348ee4,https://bertonline.sharepoint.com/sites/Permissions01,04/24/2025 14:06:01,04/24/2025 14:06:02,0,Finished
