ScanId,AppIdentifier,HasExpired,HasTenantScopedPermissions,HasSiteCollectionScopedPermissions,Title,AllowAppOnly,AppId,RedirectUri,AppDomains,ValidUntil,RemediationCode
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|0389422a-e43b-4977-a617-d8438d9ae3e2@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,PnP Test App,True,0389422a-e43b-4977-a617-d8438d9ae3e2,https://pnpunittester.com/,www.pnpunitester.com,02/26/2017 10:09:28,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|03bee4c2-e7b7-4c26-a160-00d495dabada@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso Cloud Services,True,03bee4c2-e7b7-4c26-a160-00d495dabada,,contoso.set1.bertonline.info,03/24/2015 23:30:37,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|04b817b7-11d7-4a56-8208-9cfe8e078511@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,ModifyPages,False,04b817b7-11d7-4a56-8208-9cfe8e078511,,localhost:44325,06/24/2016 07:51:55,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|095953c0-359d-43c3-b391-904e8e087929@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,"Office 365 PnP Page Provisioning ",False,095953c0-359d-43c3-b391-904e8e087929,,localhost:44316,01/25/2017 20:23:05,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|0a993f48-0081-475b-8da0-b45d70fa9323@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,OneDriveCustomizer,False,0a993f48-0081-475b-8da0-b45d70fa9323,,localhost:44334,12/17/2015 07:33:42,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|0c45c5d7-62dc-4341-ae23-25056d995422@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,CustomActionTester,False,0c45c5d7-62dc-4341-ae23-25056d995422,,localhost:44354,12/19/2015 08:38:43,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|0ca3c3ff-29fc-4dc5-8421-7644212b89d5@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,JavaScriptInjection,False,0ca3c3ff-29fc-4dc5-8421-7644212b89d5,,localhost:44327,12/02/2015 09:59:59,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|109f75dc-ea5c-4bc0-be50-7c61c35dbea3@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,SharePoint.WebHooks.MVC,False,109f75dc-ea5c-4bc0-be50-7c61c35dbea3,,localhost:44311,05/23/2017 07:02:37,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|16f8c33c-3abe-4af5-9791-c4a13e6a6549@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Core.FileUpload,False,16f8c33c-3abe-4af5-9791-c4a13e6a6549,,localhost:44345,02/24/2016 18:30:24,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|1875a471-c185-4052-8421-6f1ee4d8bbe7@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Core.GroupManagement,False,1875a471-c185-4052-8421-6f1ee4d8bbe7,,localhost:44331,12/19/2015 07:43:23,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|18efa6c7-caa4-4a42-aa76-bba0cc39702f@d8623c9e-30c7-473a-83bc-d907df44a26e,True,True,True,Core.AppScriptPart,False,18efa6c7-caa4-4a42-aa76-bba0cc39702f,,localhost:44361,05/26/2016 19:31:19,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|1eec3b70-74f6-4d46-991a-175af9ef0311@d8623c9e-30c7-473a-83bc-d907df44a26e,False,False,True,Web scoped app,False,1eec3b70-74f6-4d46-991a-175af9ef0311,https://www.pnptenant.com/default.aspx,www.pnptenant.com,09/07/2024 12:31:18,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|21d7134c-81ab-42d8-8776-1323fc605aeb@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,TenantPermissions,False,21d7134c-81ab-42d8-8776-1323fc605aeb,,localhost:44353,08/23/2017 16:22:28,
65c3543c-127b-496e-b2bc-b2ccb5c59e2a,i:0i.t|ms.sp.ext|21e9e4cb-7469-4a88-8900-216a9c702d19@d8623c9e-30c7-473a-83bc-d907df44a26e,True,False,True,Contoso.EventReceivers,False,21e9e4cb-7469-4a88-8900-216a9c702d19,,"localhost:44375,bjansen.servicebus.windows.net",06/09/2016 07:43:20,
