ScanId,SiteUrl,LastItemUserModifiedDate,RootWebTemplate,SubWebTemplates,SubWebCount,SubWebDepth,ClassicLists,ModernLists,ClassicPages,ClassicWikiPages,ClassicASPXPages,ClassicBlogPages,ClassicWebPartPages,ClassicPublishingPages,ModernPages,ClassicWorkflows,ClassicInfoPathForms,ClassicExtensibilities,SharePointAddIns,AzureACSPrincipals,AggregatedRemediationCodes
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernblog,11/07/2019 18:38:42,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,3,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernexperience,12/22/2016 08:09:37,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationdemo,11/03/2018 13:56:14,STS#0,,0,0,0,6,4,4,0,0,0,0,2,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtest,11/23/2018 11:26:32,STS#0,,0,0,0,5,5,4,0,0,1,0,1,0,0,2,0,0,"CE8,CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtestpages,09/02/2022 08:39:24,STS#0,"BLOG#0,STS#0",5,1,10,25,121,102,1,6,12,0,126,0,0,3,0,0,"CE9,CE8,CL4,CL5,CL3,CP2,CP1,CP5,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtestportal,08/21/2019 10:51:35,BLANKINTERNET#0,CMSPUBLISHING#0,1,1,9,6,14,0,0,0,0,14,0,0,0,0,0,0,"CS2,CL3,CL4,CL5,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationtestportal2,10/14/2021 15:51:53,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizationusermapping,02/01/2021 07:13:16,SITEPAGEPUBLISHING#0,,0,0,3,5,0,0,0,0,0,0,13,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizefrp01,05/13/2019 09:17:37,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizefrp02,05/13/2019 13:38:26,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizefrp03,02/02/2020 11:16:52,STS#0,,0,0,8,0,4,4,0,0,0,0,1,0,0,3,0,0,"CE4,CE9,CL2,CL1,CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme01,10/18/2019 17:05:31,STS#0,,0,0,0,5,3,3,0,0,0,0,3,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme02,04/19/2021 11:33:28,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme03,10/23/2018 08:08:10,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/modernizeme04,10/19/2018 10:21:52,STS#0,,0,0,1,6,4,4,0,0,0,0,5,0,0,2,0,0,"CE9,CL2,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/multilingual,01/09/2020 12:25:16,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,6,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/multilingualtarget,01/09/2020 15:54:58,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,7,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/navigationtest1,01/13/2020 08:16:54,SITEPAGEPUBLISHING#0,,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/nlmodernize,12/02/2021 21:27:57,STS#0,,0,0,0,5,3,2,0,0,1,0,3,0,0,0,0,0,"CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/onedrivedemo,10/30/2017 08:33:17,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/p2,10/30/2017 08:33:22,STS#0,BLOG#0,1,1,8,9,16,15,0,1,0,0,0,0,0,1,0,0,"CE9,CL4,CP2,CS1,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemoblog,10/17/2019 13:40:13,BLOG#0,,0,0,3,3,2,0,0,2,0,0,0,0,0,0,0,0,"CS1,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemoportal,11/29/2022 11:04:52,BLANKINTERNET#0,CMSPUBLISHING#0,1,1,16,0,5,0,0,0,0,5,0,0,0,2,0,0,"CS2,CE3,CL1,CL3,CL5,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemosite,11/29/2022 13:57:22,STS#0,,0,0,0,5,3,2,0,0,1,0,1,0,0,0,0,0,"CP2,CP1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemotarget,11/29/2022 13:48:07,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pagetransformationdemotargetHR,05/29/2019 18:30:36,SITEPAGEPUBLISHING#0,,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/permissive,04/09/2019 06:57:45,STS#0,,0,0,0,5,8,8,0,0,0,0,6,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnp-unit-test-291,10/09/2020 19:12:19,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnp-unit-test-800,10/09/2020 19:12:00,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnp-unit-test-980,10/09/2020 19:12:37,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnp-unit-test-999,10/09/2020 19:12:12,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpcoreappcatalog,12/15/2021 10:29:08,SITEPAGEPUBLISHING#0,,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpcoresdktest,11/08/2022 12:54:04,SITEPAGEPUBLISHING#0,,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpcoresdktestteamsite0de1b42a806d4754a0af09e8b5b535b0,05/30/2022 14:14:33,GROUP#0,,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpcoresdktestteamsite30023edb2a4e44d383a4303639df3ad0,10/03/2021 09:23:51,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpcoresdktestteamsite6b76aae864b64a46982ca0f09101b088,04/05/2022 11:37:57,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpcoresdktestteamsite72f119d75bf441f98cc215fd74842c00,10/25/2021 11:59:31,GROUP#0,,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpmicrosoft365librarytest,04/17/2020 15:14:08,SITEPAGEPUBLISHING#0,STS#0,1,1,1,7,0,0,0,0,0,0,2,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpmicrosoft365librarytestgroup,04/19/2020 12:21:48,GROUP#0,STS#0,1,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpnoscript,10/26/2016 01:37:58,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnppartnerpack3,10/30/2017 08:33:36,STS#0,,0,0,0,6,2,2,0,0,0,0,0,0,0,1,0,0,"CE9,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnppartnerpacktest2,06/26/2017 14:16:16,STS#0,STS#0,1,1,0,8,4,4,0,0,0,0,0,0,0,4,0,0,"CE4,CE9,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnpscript,10/26/2016 01:38:04,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnptemplate1,09/08/2017 07:16:24,STS#0,BLOG#0,1,1,3,8,3,2,0,1,0,0,0,0,0,1,0,0,"CE9,CP2,CS1,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnptest,01/22/2021 04:32:37,STS#0,"CMSPUBLISHING#0,STS#0",3,1,7,14,9,6,0,0,0,3,0,0,0,0,0,0,"CL4,CL3,CL5,CP2,CS2,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pnptest2,06/28/2020 23:16:36,STS#0,CMSPUBLISHING#0,1,1,9,8,6,2,0,0,0,4,1,0,0,0,0,0,"CL4,CL3,CL5,CP4,CP2,CS2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/portalconfiguration,06/20/2017 21:05:18,STS#0,,0,0,0,7,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/portaldemo,08/29/2018 10:54:22,BLANKINTERNET#0,BLANKINTERNET#0,1,1,8,9,7,0,0,0,0,7,0,0,0,2,0,0,"CS2,CE3,CL3,CL5,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/pr1,08/08/2017 09:50:04,STS#0,,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,0,CP2
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/previousroot,01/21/2019 04:51:31,STS#0,,0,0,2,9,3,3,0,0,0,0,1,0,0,0,0,0,"CL4,CP2"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/projectsitetest,06/03/2019 09:47:50,PROJECTSITE#0,,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,CL4
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/prov-1,12/12/2022 12:50:56,GROUP#0,STS#0,6,2,0,50,0,0,0,0,0,0,11,0,2,0,0,0,"IF2,IF1"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/prov-2,12/22/2022 13:52:22,GROUP#0,STS#0,1,1,0,11,0,0,0,0,0,0,2,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/provisioningtest2,10/05/2018 13:55:44,GROUP#0,,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/publishing1,12/11/2016 09:58:45,BLANKINTERNET#0,CMSPUBLISHING#0,3,1,14,9,15,0,0,0,0,15,0,0,0,0,0,0,"CS2,CL3,CL5,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/publishing2,12/11/2016 09:58:53,BLANKINTERNET#0,CMSPUBLISHING#0,3,1,14,9,9,0,0,0,0,9,0,0,0,0,0,0,"CS2,CL3,CL5,CL4,CP4"
f403c19c-0541-4b70-863d-f2a169b62980,https://bertonline.sharepoint.com/sites/publishing3,12/11/2016 09:58:58,BLANKINTERNET#0,,0,0,5,5,13,0,0,0,0,13,0,0,0,0,0,0,"CS2,CL3,CL5,CL4,CP4"
